id,sessions,bearings,geometry
164_18,EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,264.0|233.2|208.0|179.5|356.9|1.8|353.1|0.7|354.7|7.0|351.8|6.9|351.8|0.1|338.8|6.9|357.5,"POLYGON ((-177250 5815805, -177250 5815885, -177330 5815885, -177330 5815805, -177250 5815805))"
164_19,EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,357.5|4.7|36.1|20.8|55.8|23.2|83.3|24.0|99.5|24.4|111.6|24.9|99.1|25.5|98.9|26.1|79.9|27.0|61.5|107.8|55.4|102.6|55.7|105.6|144.3|114.6|57.8|120.5|6.5,"POLYGON ((-177250 5815885, -177250 5815965, -177330 5815965, -177330 5815885, -177250 5815885))"
164_24,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__07_54_51,324.8|323.2|145.5|324.8,"POLYGON ((-177250 5816285, -177250 5816365, -177330 5816365, -177330 5816285, -177250 5816285))"
164_25,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,324.8|349.9|323.2|348.8|191.5|145.5|324.8|350.5|4.4,"POLYGON ((-177250 5816365, -177250 5816445, -177330 5816445, -177330 5816365, -177250 5816365))"
164_26,EL6W028_2022_05_21__08_54_51,191.5,"POLYGON ((-177250 5816445, -177250 5816525, -177330 5816525, -177330 5816445, -177250 5816445))"
164_36,EL6W028_2022_05_21__08_54_51,239.1,"POLYGON ((-177250 5817245, -177250 5817325, -177330 5817325, -177330 5817245, -177250 5817245))"
164_38,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,186.3|207.8|235.5|257.4|274.2|257.4|274.2|289.6|286.9|302.0|320.0|349.4|2.3,"POLYGON ((-177250 5817405, -177250 5817485, -177330 5817485, -177330 5817405, -177250 5817405))"
164_39,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,175.1|0.0|185.1|102.1|185.0|0.0|185.0|102.2|169.2|149.4|178.3|0.0|186.3|2.3|355.2|0.7|353.4|6.4|354.6,"POLYGON ((-177250 5817485, -177250 5817565, -177330 5817565, -177330 5817485, -177250 5817485))"
164_40,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,270.8|295.6|278.8|320.3|278.8|338.6|278.8|338.6|278.8|235.6|278.8|242.4|216.0|235.5|202.3|235.4|204.8|175.1|354.6|6.5|339.9|3.9|339.8|5.5|352.1|13.4|37.7|71.7|90.4,"POLYGON ((-177250 5817565, -177250 5817645, -177330 5817645, -177330 5817565, -177250 5817565))"
164_41,EL6W028_2022_05_29__20_13_52,248.5,"POLYGON ((-177250 5817645, -177250 5817725, -177330 5817725, -177330 5817645, -177250 5817645))"
164_42,EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,248.5|60.5|71.4,"POLYGON ((-177250 5817725, -177250 5817805, -177330 5817805, -177330 5817725, -177250 5817725))"
164_51,EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52,215.8|243.7|222.5|244.4|267.9|310.3,"POLYGON ((-177250 5818445, -177250 5818525, -177330 5818525, -177330 5818445, -177250 5818445))"
164_52,EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52,8.9|356.1|187.1|353.0|172.9|146.1|140.2|164.2|195.1|215.8|310.3|7.5|343.5,"POLYGON ((-177250 5818525, -177250 5818605, -177330 5818605, -177330 5818525, -177250 5818525))"
164_53,EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52,343.5|326.8,"POLYGON ((-177250 5818605, -177250 5818685, -177330 5818685, -177330 5818605, -177250 5818605))"
164_54,EL6W028_2022_05_29__20_13_52,326.8,"POLYGON ((-177250 5818685, -177250 5818765, -177330 5818765, -177330 5818685, -177250 5818685))"
164_64,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,335.2|242.2|0.0|242.1|357.9|242.3|340.1|324.4|341.7|312.8|326.1|312.5|317.9,"POLYGON ((-177250 5819485, -177250 5819565, -177330 5819565, -177330 5819485, -177250 5819485))"
164_96,EL6W028_2022_05_19__20_10_41,42.1,"POLYGON ((-177250 5822045, -177250 5822125, -177330 5822125, -177330 5822045, -177250 5822045))"
164_97,EL6W028_2022_05_19__20_10_41,42.1,"POLYGON ((-177250 5822125, -177250 5822205, -177330 5822205, -177330 5822125, -177250 5822125))"
165_18,EL6W028_2022_05_21__07_54_51,264.0,"POLYGON ((-177170 5815805, -177170 5815885, -177250 5815885, -177250 5815805, -177170 5815805))"
165_19,EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,335.4|206.6|331.5|210.2|333.4|210.6|333.5|205.4|334.5|208.4|337.8|204.7|349.3|11.6|36.1,"POLYGON ((-177170 5815885, -177170 5815965, -177250 5815965, -177250 5815885, -177170 5815885))"
165_25,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,349.9|11.3|348.8|13.2|4.4|134.6|0.0|134.3|14.8,"POLYGON ((-177170 5816365, -177170 5816445, -177250 5816445, -177250 5816365, -177170 5816365))"
165_26,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,11.3|37.7|13.2|38.1|220.5|191.5|14.8|38.2,"POLYGON ((-177170 5816445, -177170 5816525, -177250 5816525, -177250 5816445, -177170 5816445))"
165_36,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,175.3|202.3|239.1,"POLYGON ((-177170 5817245, -177170 5817325, -177250 5817325, -177250 5817245, -177170 5817245))"
165_37,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,175.7|147.9|175.3,"POLYGON ((-177170 5817325, -177170 5817405, -177250 5817405, -177250 5817325, -177170 5817325))"
165_40,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,270.8|90.4|61.8|355.2|354.1,"POLYGON ((-177170 5817565, -177170 5817645, -177250 5817645, -177250 5817565, -177170 5817565))"
165_41,EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_19__20_10_41,248.5|235.1|250.5|223.8|250.2|218.3|250.1|213.4|250.0|199.4|249.9|0.0|249.8|0.0|249.8|212.9|249.6|217.3|249.3|222.1|248.9|222.6|355.2|2.0|299.0|1.0|182.0|0.0|299.2|1.9|358.1|0.0|359.7|0.0|355.7|336.5|317.3|354.1|0.0|355.5|1.4|359.0|0.0|356.9|339.5|317.1|60.5,"POLYGON ((-177170 5817645, -177170 5817725, -177250 5817725, -177250 5817645, -177170 5817645))"
165_42,EL6W028_2022_05_19__20_10_41,60.5,"POLYGON ((-177170 5817725, -177170 5817805, -177250 5817805, -177250 5817725, -177170 5817725))"
165_51,EL6W028_2022_05_29__20_13_52,33.7,"POLYGON ((-177170 5818445, -177170 5818525, -177250 5818525, -177250 5818445, -177170 5818445))"
165_52,EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52|EL6W028_2022_05_29__20_13_52,33.7|8.9|310.3|323.9|0.0|256.2|0.0|355.6|256.2|335.4|317.6|335.5|317.7|335.7|255.9|355.7|255.9|355.7|255.9|318.1|345.9|318.3|336.2|305.2|335.2|319.9|337.4|254.7|337.7|320.8|337.9|254.4|356.1|338.0|0.0|346.5|7.5,"POLYGON ((-177170 5818525, -177170 5818605, -177250 5818605, -177250 5818525, -177170 5818525))"
165_64,EL6W028_2022_05_19__20_10_41,317.9,"POLYGON ((-177170 5819485, -177170 5819565, -177250 5819565, -177250 5819485, -177170 5819485))"
165_65,EL6W028_2022_05_19__20_10_41,317.9,"POLYGON ((-177170 5819565, -177170 5819645, -177250 5819645, -177250 5819565, -177170 5819565))"
165_95,EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41|EL6W028_2022_05_19__20_10_41,345.4|16.6|42.1,"POLYGON ((-177170 5821965, -177170 5822045, -177250 5822045, -177250 5821965, -177170 5821965))"
165_96,EL6W028_2022_05_19__20_10_41,42.1,"POLYGON ((-177170 5822045, -177170 5822125, -177250 5822125, -177250 5822045, -177170 5822045))"
166_18,EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,0.0|285.4|219.7|285.4|230.5|255.3|264.0,"POLYGON ((-177090 5815805, -177090 5815885, -177170 5815885, -177170 5815805, -177090 5815805))"
166_19,EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,129.8|151.8|132.8|143.6|159.1|144.2|159.6|117.4|169.6|139.4|172.5|145.3|174.2|152.2|176.5|160.6|183.4|202.4|335.4,"POLYGON ((-177090 5815885, -177090 5815965, -177170 5815965, -177170 5815885, -177090 5815885))"
166_26,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__07_54_51,37.7|38.1|220.5|38.2,"POLYGON ((-177090 5816445, -177090 5816525, -177170 5816525, -177170 5816445, -177090 5816445))"
166_27,EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_27__20_13_39|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__07_54_51|EL6W028_2022_05_21__07_54_51,37.7|19.0|38.1|11.7|171.6|203.2|220.5|38.2|12.5,"POLYGON ((-177090 5816525, -177090 5816605, -177170 5816605, -177170 5816525, -177090 5816525))"
166_28,EL6W028_2022_05_21__08_54_51,171.6,"POLYGON ((-177090 5816605, -177090 5816685, -177170 5816685, -177170 5816605, -177090 5816605))"
166_36,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,175.7|157.2|128.7|147.4|127.5|98.4|114.6|95.6|68.2|39.6|11.5|351.2|6.0|341.5|0.0|351.5,"POLYGON ((-177090 5817245, -177090 5817325, -177170 5817325, -177170 5817245, -177090 5817245))"
166_37,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,153.7|175.4|154.1|0.0|154.2|175.4|175.7|351.5|10.0|37.1|59.1|80.8|106.3|147.9,"POLYGON ((-177090 5817325, -177090 5817405, -177170 5817405, -177170 5817325, -177090 5817325))"
166_38,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,213.9|0.0|175.3|257.0|175.3|0.0|76.9|355.3|76.9|355.3|2.4|76.8|0.0|355.4|14.5|76.7|355.4|7.9|355.6|6.7|355.7|4.3|355.9|4.9|355.9|1.9|356.0|4.7|356.2|1.8|356.3|1.7|356.4|1.1|356.5|2.5|148.5|126.2|110.6|125.3|82.2|140.5|0.0|82.2|140.5|114.1|117.1|100.0|80.5|49.9|21.8|9.8|352.9|21.8|352.9|0.0|81.3|352.9|0.0|352.9|0.0|21.7|352.9|12.8|353.0|21.5|5.7|147.8|135.0|155.4|121.7|141.0|82.0|172.3|0.0|82.0|141.0|121.6|126.3|99.5|75.8|50.4|13.3|353.1|0.8|353.2|0.8|353.4|3.2|353.4|11.2|29.2|47.4|19.4|36.7|0.0|199.4|216.8|260.3|217.0|260.4|220.7|260.4|217.2|260.4|199.7|260.4|0.0|80.4|126.6|107.2|125.9|145.3|174.8|189.9|172.4|196.1|0.0|203.3|0.0|185.0|153.7,"POLYGON ((-177090 5817405, -177090 5817485, -177170 5817485, -177170 5817405, -177090 5817405))"
166_39,EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51|EL6W028_2022_05_21__08_54_51,2.5|354.2|6.2|348.6|6.3|347.5|5.7|354.1,"POLYGON ((-177090 5817485, -177090 5817565, -177170 5817565, -177170 5817485, -177090 5817485))"
